Survived,Pclass,Age,SibSp,Parch,Fare,FamilySize,Sex_female,Sex_male,Title_Master,Title_Miss,Title_Mr,Title_Mrs
0,3,18.0,0,0,2.1719067693519296,1,True,False,False,True,False,False
0,2,39.0,0,0,2.639057329615259,1,False,True,False,False,True,False
1,1,33.0,1,0,3.9908341858524357,2,True,False,False,False,False,True
0,3,26.0,0,0,2.1846457951293594,1,False,True,False,False,True,False
0,3,39.0,0,0,3.224857896545748,1,False,True,False,False,True,False
0,2,35.0,0,0,2.4423470353692043,1,False,True,False,False,True,False
0,3,6.0,4,2,3.4742929367327062,7,True,False,False,True,False,False
0,3,30.5,0,0,2.2027647577118348,1,False,True,False,False,True,False
0,1,28.0,0,0,0.0,1,False,True,False,False,True,False
0,3,23.0,0,0,2.188856327665703,1,True,False,False,True,False,False
0,2,31.0,1,1,3.637696679934592,3,False,True,False,False,True,False
0,3,43.0,0,0,2.0082140323914683,1,False,True,False,False,True,False
0,3,10.0,3,2,3.3638415951183864,6,False,True,True,False,False,False
1,1,52.0,1,1,4.548599834499697,3,True,False,False,False,False,True
1,3,27.0,0,0,2.2682524139135403,1,False,True,False,False,True,False
0,1,38.0,0,0,0.0,1,False,True,False,False,False,False
1,3,27.0,0,1,2.600836116795061,2,True,False,False,False,False,True
0,3,2.0,4,1,3.705920919968788,6,False,True,True,False,False,False
0,3,28.0,0,0,2.0731719286662407,1,False,True,False,False,True,False
0,3,28.0,0,0,4.051711901657239,1,False,True,False,False,True,False
1,2,1.0,0,2,3.637696679934592,3,False,True,True,False,False,False
1,3,28.0,0,0,2.169053700369523,1,False,True,False,False,True,False
1,1,62.0,0,0,4.394449154672439,1,True,False,False,False,False,True
1,3,15.0,1,0,2.737880811060884,2,True,False,False,False,False,True
1,2,0.83,1,1,2.9831534913471307,3,False,True,True,False,False,False
0,3,28.0,0,0,2.1076888046179385,1,False,True,False,False,True,False
0,3,23.0,0,0,2.180891922715322,1,False,True,False,False,True,False
0,3,18.0,0,0,2.2300144001592104,1,False,True,False,False,True,False
1,1,39.0,1,1,4.432699549165613,3,True,False,False,True,False,False
0,3,21.0,0,0,2.2682524139135403,1,False,True,False,False,True,False
0,3,28.0,0,0,2.2027647577118348,1,False,True,False,False,True,False
1,3,32.0,0,0,4.051711901657239,1,False,True,False,False,True,False
1,1,28.0,0,0,3.4242626545931514,1,False,True,False,False,True,False
0,3,20.0,0,0,2.188856327665703,1,False,True,False,False,True,False
0,2,16.0,0,0,2.4423470353692043,1,False,True,False,False,True,False
1,1,30.0,0,0,3.4657359027997265,1,True,False,False,True,False,False
0,3,34.5,0,0,2.006534770871748,1,False,True,False,False,True,False
0,3,17.0,0,0,2.2682524139135403,1,False,True,False,False,True,False
0,3,42.0,0,0,2.145931282948669,1,False,True,False,False,True,False
0,3,28.0,8,2,4.256321678298823,11,False,True,False,False,True,False
0,3,35.0,0,0,2.1855792552411137,1,False,True,False,False,True,False
0,2,28.0,0,1,3.5263605246161616,2,False,True,False,False,False,False
1,1,28.0,1,0,4.500966778400217,2,True,False,False,False,False,True
0,3,4.0,4,2,3.4742929367327062,7,False,True,True,False,False,False
0,3,74.0,0,0,2.1719067693519296,1,False,True,False,False,True,False
0,3,9.0,1,1,2.7878344138303452,3,True,False,False,True,False,False
1,1,16.0,0,1,3.6988297849671046,2,True,False,False,True,False,False
0,2,44.0,1,0,3.295836866004329,2,True,False,False,False,False,True
1,3,18.0,0,1,2.336986519711378,2,True,False,False,False,False,True
1,1,45.0,1,1,5.11118445372147,3,True,False,False,False,False,True
1,1,51.0,0,0,3.3160025355989236,1,False,True,False,False,True,False
1,3,24.0,0,3,3.0085645861193133,4,True,False,False,False,False,True
0,3,28.0,0,0,2.1076888046179385,1,False,True,False,False,True,False
0,3,41.0,2,0,2.7152442616824506,3,False,True,False,False,True,False
0,2,21.0,1,0,2.5257286443082556,2,False,True,False,False,True,False
1,1,48.0,0,0,3.2932111997353943,1,True,False,False,False,False,True
0,3,28.0,8,2,4.256321678298823,11,True,False,False,True,False,False
0,2,24.0,0,0,2.639057329615259,1,False,True,False,False,True,False
1,2,42.0,0,0,2.639057329615259,1,True,False,False,False,False,True
1,2,27.0,1,0,2.698558631668595,2,True,False,False,True,False,False
0,1,31.0,0,0,3.941500250945973,1,False,True,False,False,True,False
0,3,28.0,0,0,2.3513752571634776,1,False,True,False,False,True,False
1,3,4.0,1,1,2.4959537387180646,3,False,True,True,False,False,False
0,3,26.0,0,0,2.1855792552411137,1,False,True,False,False,True,False
1,1,47.0,1,1,3.9806942251907276,3,True,False,False,False,False,True
0,1,33.0,0,0,1.791759469228055,1,False,True,False,False,True,False
0,3,47.0,0,0,2.302585092994046,1,False,True,False,False,True,False
1,2,28.0,1,0,3.2188758248682006,2,True,False,False,False,False,True
1,3,15.0,0,0,2.1071782966514356,1,True,False,False,True,False,False
0,3,20.0,0,0,2.3837779082709787,1,False,True,False,False,True,False
0,3,19.0,0,0,2.1855792552411137,1,False,True,False,False,True,False
0,3,28.0,0,0,2.1855792552411137,1,False,True,False,False,True,False
1,1,56.0,0,1,4.432699549165613,2,True,False,False,False,False,True
1,2,25.0,0,1,3.295836866004329,2,True,False,False,False,False,True
0,3,33.0,0,0,2.1855792552411137,1,False,True,False,False,True,False
0,3,22.0,0,0,2.4437981558973862,1,True,False,False,True,False,False
0,2,28.0,0,0,2.4423470353692043,1,False,True,False,False,True,False
0,3,25.0,0,0,2.085672091430472,1,False,True,False,False,True,False
0,3,39.0,0,5,3.405355391810819,6,True,False,False,False,False,True
0,2,27.0,0,0,2.639057329615259,1,False,True,False,False,False,False
1,1,19.0,0,0,3.4339872044851463,1,True,False,False,True,False,False
0,3,28.0,1,2,3.196630215920881,4,True,False,False,True,False,False
1,1,26.0,0,0,3.4339872044851463,1,False,True,False,False,True,False
0,3,32.0,0,0,2.169053700369523,1,False,True,False,False,True,False
